"","subject","type","item","condition","question","correct_answer","response","rt","group","question_type"
"9028","Non-Native 11","gp",7,0.5,"!","{The_man_woke_the_lady_up}","0",2610,0.5,0.5
"9038","Non-Native 11","gp",8,-0.5,"!","{Mary_dressed_herself}","1",2699,0.5,0.5
"9049","Non-Native 11","gp",14,-0.5,"!","{The_nurse}","1",1387,0.5,0.5
"9057","Non-Native 11","gp",12,-0.5,"!","{The_nurse_washed_herself}","1",2977,0.5,0.5
"9060","Non-Native 11","gp",15,0.5,"!","{The_aunt_dressed_the_boy}","0",1478,0.5,0.5
"9068","Non-Native 11","gp",24,-0.5,"!","{The_two_actresses_met_each_other}","1",2971,0.5,0.5
"9074","Non-Native 11","gp",13,0.5,"!","{The_boy}","1",2940,0.5,0.5
"9077","Non-Native 11","gp",23,0.5,"!","{The_mother_washed_herself}","1",3488,0.5,0.5
"9081","Non-Native 11","gp",16,-0.5,"!","{The_researcher_woke_himself_up}","1",4928,0.5,0.5
"9085","Non-Native 11","gp",9,0.5,"!","{The_singer}","1",1546,0.5,0.5
"9092","Non-Native 11","gp",17,0.5,"!","{The_terrorist}","1",1470,0.5,0.5
"9098","Non-Native 11","gp",22,-0.5,"!","{The_coach}","1",1795,0.5,0.5
"9101","Non-Native 11","gp",5,0.5,"!","{The_father}","0",2136,0.5,0.5
"9105","Non-Native 11","gp",21,0.5,"!","{The_child}","1",1477,0.5,0.5
"9115","Non-Native 11","gp",18,-0.5,"!","{The_baby}","1",1461,0.5,0.5
"9126","Non-Native 11","gp",1,0.5,"!","{The_man}","1",4194,0.5,0.5
"9137","Non-Native 11","gp",20,-0.5,"!","{The_two_friends_met_each_other}","1",2358,0.5,0.5
"9146","Non-Native 11","gp",10,-0.5,"!","{The_General}","1",2523,0.5,0.5
"9149","Non-Native 11","gp",4,-0.5,"!","{The_two_children_hugged_each_other}","1",2177,0.5,0.5
"9157","Non-Native 11","gp",2,-0.5,"!","{The_baby}","1",3624,0.5,0.5
"9167","Non-Native 11","gp",3,0.5,"!","{The_two_journalists_met_the_president}","0",2202,0.5,0.5
"9178","Non-Native 11","gp",6,-0.5,"!","{The_neighbour}","1",1573,0.5,0.5
"9195","Non-Native 12","gp",13,-0.5,"!","{The_boy}","1",3244,0.5,0.5
"9198","Non-Native 12","gp",5,-0.5,"!","{The_boy}","1",2107,0.5,0.5
"9205","Non-Native 12","gp",1,-0.5,"!","{The_man}","1",1893,0.5,0.5
"9211","Non-Native 12","gp",3,-0.5,"!","{The_two_journalists_met_the_president}","0",4333,0.5,0.5
"9218","Non-Native 12","gp",10,0.5,"!","{The_two_soldiers_fought_each_other}","1",3907,0.5,0.5
"9227","Non-Native 12","gp",23,-0.5,"!","{The_mother_washed_the_child}","0",4047,0.5,0.5
"9234","Non-Native 12","gp",19,-0.5,"!","{The_coach_calmed_himself_down}","1",4350,0.5,0.5
"9238","Non-Native 12","gp",2,0.5,"!","{The_mother_dressed_the_baby}","0",2880,0.5,0.5
"9261","Non-Native 12","gp",22,0.5,"!","{The_two_footballers_fought_each_other}","1",3825,0.5,0.5
"9269","Non-Native 12","gp",20,0.5,"!","{The_man}","1",1715,0.5,0.5
"9273","Non-Native 12","gp",11,-0.5,"!","{The_lady_woke_herself_up}","1",4033,0.5,0.5
"9280","Non-Native 12","gp",24,0.5,"!","{The_actresses}","0",2325,0.5,0.5
"9287","Non-Native 12","gp",18,0.5,"!","{The_father_washed_the_baby}","0",2325,0.5,0.5
"9294","Non-Native 12","gp",4,0.5,"!","{The_two_children}","0",2993,0.5,0.5
"9311","Non-Native 12","gp",7,-0.5,"!","{The_man_woke_himself_up}","1",2895,0.5,0.5
"9314","Non-Native 12","gp",8,0.5,"!","{Mary}","0",3289,0.5,0.5
"9318","Non-Native 12","gp",16,0.5,"!","{The_assistant}","1",3541,0.5,0.5
"9321","Non-Native 12","gp",14,0.5,"!","{The_doctor_woke_the_nurse_up}","0",2143,0.5,0.5
"9331","Non-Native 12","gp",21,-0.5,"!","{The_child}","1",2202,0.5,0.5
"9335","Non-Native 12","gp",17,-0.5,"!","{The_terrorist}","1",1418,0.5,0.5
"9338","Non-Native 12","gp",12,0.5,"!","{The_baby}","1",1664,0.5,0.5
"9346","Non-Native 12","gp",6,0.5,"!","{The_two_kids_fought_each_other}","1",2696,0.5,0.5
"9353","Non-Native 12","gp",9,-0.5,"!","{The_singer}","1",1565,0.5,0.5
"9359","Non-Native 12","gp",15,-0.5,"!","{The_aunt_dressed_herself}","1",3577,0.5,0.5
"9376","Non-Native 13","gp",24,-0.5,"!","{The_director}","1",1383,0.5,0.5
"9380","Non-Native 13","gp",12,-0.5,"!","{The_baby}","1",1629,0.5,0.5
"9391","Non-Native 13","gp",4,-0.5,"!","{The_friend}","1",1616,0.5,0.5
"9399","Non-Native 13","gp",7,0.5,"!","{The_lady}","1",2227,0.5,0.5
"9405","Non-Native 13","gp",14,-0.5,"!","{The_doctor_woke_himself_up}","1",3610,0.5,0.5
"9413","Non-Native 13","gp",8,-0.5,"!","{The_boy}","1",1601,0.5,0.5
"9419","Non-Native 13","gp",2,-0.5,"!","{The_mother_dressed_herself}","1",2929,0.5,0.5
"9430","Non-Native 13","gp",19,0.5,"!","{The_basketball_player}","1",1860,0.5,0.5
"9433","Non-Native 13","gp",16,-0.5,"!","{The_assistant}","1",1635,0.5,0.5
"9440","Non-Native 13","gp",21,0.5,"!","{Anna_dressed_herself}","1",2238,0.5,0.5
"9447","Non-Native 13","gp",11,0.5,"!","{The_lady}","0",1971,0.5,0.5
"9453","Non-Native 13","gp",10,-0.5,"!","{The_two_soldiers_fought_each_other}","1",6909,0.5,0.5
"9459","Non-Native 13","gp",23,0.5,"!","{The_child}","1",3349,0.5,0.5
"9463","Non-Native 13","gp",13,0.5,"!","{The_girl_calmed_herself_down}","1",3211,0.5,0.5
"9467","Non-Native 13","gp",22,-0.5,"!","{The_two_footballers_fought_each_other}","1",3984,0.5,0.5
"9470","Non-Native 13","gp",9,0.5,"!","{The_pianist_calmed_himself_down}","1",4663,0.5,0.5
"9473","Non-Native 13","gp",1,0.5,"!","{The_lawyer_calmed_himself_down}","1",2743,0.5,0.5
"9476","Non-Native 13","gp",20,-0.5,"!","{The_man}","1",1499,0.5,0.5
"9483","Non-Native 13","gp",15,0.5,"!","{The_boy}","1",1515,0.5,0.5
"9493","Non-Native 13","gp",5,0.5,"!","{The_father_washed_himself}","1",2067,0.5,0.5
"9497","Non-Native 13","gp",3,0.5,"!","{The_president}","1",3201,0.5,0.5
"9504","Non-Native 13","gp",18,-0.5,"!","{The_father_washed_himself}","1",1635,0.5,0.5
"9508","Non-Native 13","gp",6,-0.5,"!","{The_two_kids_fought_each_other}","1",2145,0.5,0.5
"9514","Non-Native 13","gp",17,0.5,"!","{The_two_men_fought_each_other}","1",3158,0.5,0.5
"9556","Non-Native 14","gp",19,-0.5,"!","{The_coach}","0",1881,0.5,0.5
"9563","Non-Native 14","gp",11,-0.5,"!","{The_friend}","1",1564,0.5,0.5
"9573","Non-Native 14","gp",17,-0.5,"!","{The_two_men_fought_the_terrorist}","0",4503,0.5,0.5
"9581","Non-Native 14","gp",18,0.5,"!","{The_father}","0",2271,0.5,0.5
"9584","Non-Native 14","gp",8,0.5,"!","{Mary_dressed_the_boy}","0",2418,0.5,0.5
"9591","Non-Native 14","gp",15,-0.5,"!","{The_boy}","1",1093,0.5,0.5
"9597","Non-Native 14","gp",23,-0.5,"!","{The_child}","1",1169,0.5,0.5
"9608","Non-Native 14","gp",21,-0.5,"!","{Anna_dressed_herself}","1",2572,0.5,0.5
"9615","Non-Native 14","gp",20,0.5,"!","{The_two_friends_met_each_other}","1",3154,0.5,0.5
"9618","Non-Native 14","gp",5,-0.5,"!","{The_father_washed_himself}","1",1435,0.5,0.5
"9622","Non-Native 14","gp",2,0.5,"!","{The_baby}","1",2564,0.5,0.5
"9625","Non-Native 14","gp",3,-0.5,"!","{The_president}","1",1488,0.5,0.5
"9632","Non-Native 14","gp",9,-0.5,"!","{The_pianist_calmed_himself_down}","1",3843,0.5,0.5
"9636","Non-Native 14","gp",13,-0.5,"!","{The_girl_calmed_herself_down}","1",2880,0.5,0.5
"9642","Non-Native 14","gp",16,0.5,"!","{The_researcher_woke_himself_up}","1",1884,0.5,0.5
"9650","Non-Native 14","gp",12,0.5,"!","{The_nurse_washed_the_baby}","0",2416,0.5,0.5
"9660","Non-Native 14","gp",4,0.5,"!","{The_two_children_hugged_their_friend}","0",3812,0.5,0.5
"9671","Non-Native 14","gp",10,0.5,"!","{The_General}","1",1749,0.5,0.5
"9679","Non-Native 14","gp",6,0.5,"!","{The_neighbour}","1",1961,0.5,0.5
"9682","Non-Native 14","gp",14,0.5,"!","{The_doctor}","0",1632,0.5,0.5
"9689","Non-Native 14","gp",7,-0.5,"!","{The_lady}","1",1605,0.5,0.5
"9697","Non-Native 14","gp",1,-0.5,"!","{The_lawyer_calmed_himself_down}","1",5328,0.5,0.5
"9707","Non-Native 14","gp",24,0.5,"!","{The_two_actresses_met_the_director}","0",2412,0.5,0.5
"9718","Non-Native 14","gp",22,0.5,"!","{The_coach}","1",2179,0.5,0.5
"9739","Non-Native 15","gp",22,-0.5,"!","{The_coach}","1",2014,0.5,0.5
"9746","Non-Native 15","gp",1,0.5,"!","{The_man}","1",1925,0.5,0.5
"9750","Non-Native 15","gp",19,0.5,"!","{The_coach_calmed_himself_down}","1",4012,0.5,0.5
"9758","Non-Native 15","gp",12,-0.5,"!","{The_nurse_washed_herself}","1",7162,0.5,0.5
"9761","Non-Native 15","gp",21,0.5,"!","{The_child}","1",7534,0.5,0.5
"9767","Non-Native 15","gp",24,-0.5,"!","{The_two_actresses_met_each_other}","1",2685,0.5,0.5
"9778","Non-Native 15","gp",3,0.5,"!","{The_two_journalists_met_each_other}","1",5431,0.5,0.5
"9784","Non-Native 15","gp",11,0.5,"!","{The_lady_woke_herself_up}","1",3589,0.5,0.5
"9788","Non-Native 15","gp",4,-0.5,"!","{The_two_children_hugged_each_other}","1",4168,0.5,0.5
"9795","Non-Native 15","gp",13,0.5,"!","{The_boy}","1",1965,0.5,0.5
"9801","Non-Native 15","gp",16,-0.5,"!","{The_researcher_woke_himself_up}","1",5997,0.5,0.5
"9812","Non-Native 15","gp",18,-0.5,"!","{The_baby}","1",4423,0.5,0.5
"9815","Non-Native 15","gp",14,-0.5,"!","{The_nurse}","1",6913,0.5,0.5
"9818","Non-Native 15","gp",5,0.5,"!","{The_boy}","1",3210,0.5,0.5
"9822","Non-Native 15","gp",6,-0.5,"!","{The_neighbour}","1",1863,0.5,0.5
"9826","Non-Native 15","gp",8,-0.5,"!","{Mary_dressed_herself}","1",8600,0.5,0.5
"9830","Non-Native 15","gp",10,-0.5,"!","{The_General}","1",1798,0.5,0.5
"9836","Non-Native 15","gp",17,0.5,"!","{The_terrorist}","1",2058,0.5,0.5
"9844","Non-Native 15","gp",7,0.5,"!","{The_man_woke_himself_up}","1",3262,0.5,0.5
"9847","Non-Native 15","gp",23,0.5,"!","{The_mother_washed_herself}","1",2129,0.5,0.5
"9864","Non-Native 15","gp",9,0.5,"!","{The_singer}","1",1669,0.5,0.5
"9871","Non-Native 15","gp",15,0.5,"!","{The_aunt_dressed_herself}","1",2129,0.5,0.5
"9878","Non-Native 15","gp",20,-0.5,"!","{The_two_friends_met_each_other}","1",2886,0.5,0.5
"9882","Non-Native 15","gp",2,-0.5,"!","{The_baby}","1",1460,0.5,0.5
"9926","Non-Native 16","gp",10,0.5,"!","{The_two_soldiers_fought_the_General}","0",3145,0.5,0.5
"9932","Non-Native 16","gp",5,-0.5,"!","{The_boy}","1",1414,0.5,0.5
"9939","Non-Native 16","gp",15,-0.5,"!","{The_aunt_dressed_herself}","1",2585,0.5,0.5
"9942","Non-Native 16","gp",24,0.5,"!","{The_director}","1",1238,0.5,0.5
"9953","Non-Native 16","gp",19,-0.5,"!","{The_coach_calmed_himself_down}","1",2739,0.5,0.5
"9957","Non-Native 16","gp",6,0.5,"!","{The_two_kids_fought_each_other}","1",2701,0.5,0.5
"9964","Non-Native 16","gp",12,0.5,"!","{The_baby}","1",1711,0.5,0.5
"9968","Non-Native 16","gp",18,0.5,"!","{The_father_washed_the_baby}","0",2181,0.5,0.5
"9990","Non-Native 16","gp",3,-0.5,"!","{The_two_journalists_met_each_other}","1",3292,0.5,0.5
"9997","Non-Native 16","gp",22,0.5,"!","{The_two_footballers_fought_each_other}","1",2463,0.5,0.5
"10001","Non-Native 16","gp",7,-0.5,"!","{The_man_woke_himself_up}","1",2421,0.5,0.5
"10004","Non-Native 16","gp",13,-0.5,"!","{The_boy}","1",1511,0.5,0.5
"10007","Non-Native 16","gp",17,-0.5,"!","{The_terrorist}","1",1457,0.5,0.5
"10013","Non-Native 16","gp",1,-0.5,"!","{The_man}","1",2154,0.5,0.5
"10020","Non-Native 16","gp",16,0.5,"!","{The_assistant}","1",2060,0.5,0.5
"10038","Non-Native 16","gp",9,-0.5,"!","{The_singer}","1",1881,0.5,0.5
"10041","Non-Native 16","gp",8,0.5,"!","{The_boy}","1",1924,0.5,0.5
"10045","Non-Native 16","gp",14,0.5,"!","{The_doctor_woke_himself_up}","1",1681,0.5,0.5
"10050","Non-Native 16","gp",23,-0.5,"!","{The_mother_washed_herself}","1",1508,0.5,0.5
"10053","Non-Native 16","gp",20,0.5,"!","{The_man}","1",1518,0.5,0.5
"10057","Non-Native 16","gp",2,0.5,"!","{The_mother_dressed_herself}","1",2282,0.5,0.5
"10065","Non-Native 16","gp",21,-0.5,"!","{The_child}","1",2631,0.5,0.5
"10071","Non-Native 16","gp",11,-0.5,"!","{The_lady_woke_herself_up}","1",3697,0.5,0.5
"10078","Non-Native 16","gp",4,0.5,"!","{The_two_children}","0",2881,0.5,0.5
"10095","Non-Native 17","gp",13,0.5,"!","{The_girl_calmed_the_boy_down}","0",2794,0.5,0.5
"10102","Non-Native 17","gp",12,-0.5,"!","{The_baby}","1",2216,0.5,0.5
"10105","Non-Native 17","gp",14,-0.5,"!","{The_doctor_woke_himself_up}","1",4621,0.5,0.5
"10112","Non-Native 17","gp",18,-0.5,"!","{The_father_washed_the_baby}","0",2322,0.5,0.5
"10115","Non-Native 17","gp",9,0.5,"!","{The_pianist_calmed_the_singer_down}","0",1748,0.5,0.5
"10126","Non-Native 17","gp",15,0.5,"!","{The_boy}","1",1594,0.5,0.5
"10134","Non-Native 17","gp",24,-0.5,"!","{The_actresses}","0",2686,0.5,0.5
"10148","Non-Native 17","gp",20,-0.5,"!","{The_two_friends}","0",3497,0.5,0.5
"10158","Non-Native 17","gp",8,-0.5,"!","{The_boy}","1",2092,0.5,0.5
"10162","Non-Native 17","gp",6,-0.5,"!","{The_two_kids_fought_each_other}","1",2947,0.5,0.5
"10170","Non-Native 17","gp",21,0.5,"!","{Anna_dressed_the_child}","0",2517,0.5,0.5
"10182","Non-Native 17","gp",10,-0.5,"!","{The_two_soldiers_fought_each_other}","1",6188,0.5,0.5
"10188","Non-Native 17","gp",11,0.5,"!","{The_friend}","1",2335,0.5,0.5
"10195","Non-Native 17","gp",1,0.5,"!","{The_lawyer_calmed_himself_down}","1",4460,0.5,0.5
"10206","Non-Native 17","gp",3,0.5,"!","{The_president}","1",2691,0.5,0.5
"10213","Non-Native 17","gp",17,0.5,"!","{The_two_men_fought_each_other}","1",6982,0.5,0.5
"10223","Non-Native 17","gp",7,0.5,"!","{The_lady}","1",1707,0.5,0.5
"10229","Non-Native 17","gp",5,0.5,"!","{The_father_washed_the_boy}","0",2027,0.5,0.5
"10233","Non-Native 17","gp",16,-0.5,"!","{The_assistant}","1",1791,0.5,0.5
"10239","Non-Native 17","gp",19,0.5,"!","{The_basketball_player}","1",2995,0.5,0.5
"10242","Non-Native 17","gp",4,-0.5,"!","{The_friend}","1",1622,0.5,0.5
"10245","Non-Native 17","gp",22,-0.5,"!","{The_two_footballers_fought_each_other}","1",2843,0.5,0.5
"10252","Non-Native 17","gp",2,-0.5,"!","{The_mother_dressed_the_baby}","0",2560,0.5,0.5
"10255","Non-Native 17","gp",23,0.5,"!","{The_child}","1",3059,0.5,0.5
"10276","Non-Native 18","gp",9,-0.5,"!","{The_pianist_calmed_himself_down}","1",2683,0.5,0.5
"10283","Non-Native 18","gp",23,-0.5,"!","{The_child}","1",1388,0.5,0.5
"10287","Non-Native 18","gp",19,-0.5,"!","{The_basketball_player}","1",1777,0.5,0.5
"10298","Non-Native 18","gp",15,-0.5,"!","{The_boy}","1",1416,0.5,0.5
"10302","Non-Native 18","gp",3,-0.5,"!","{The_two_journalists}","0",1757,0.5,0.5
"10309","Non-Native 18","gp",22,0.5,"!","{The_coach}","1",1298,0.5,0.5
"10313","Non-Native 18","gp",24,0.5,"!","{The_two_actresses_met_the_director}","0",2963,0.5,0.5
"10320","Non-Native 18","gp",17,-0.5,"!","{The_two_men_fought_each_other}","1",3588,0.5,0.5
"10324","Non-Native 18","gp",14,0.5,"!","{The_nurse}","1",1663,0.5,0.5
"10329","Non-Native 18","gp",12,0.5,"!","{The_nurse_washed_the_baby}","0",1888,0.5,0.5
"10336","Non-Native 18","gp",6,0.5,"!","{The_neighbour}","1",1341,0.5,0.5
"10344","Non-Native 18","gp",16,0.5,"!","{The_researcher_woke_the_assistant_up}","0",4256,0.5,0.5
"10357","Non-Native 18","gp",20,0.5,"!","{The_two_friends_met_the_man}","0",1911,0.5,0.5
"10361","Non-Native 18","gp",21,-0.5,"!","{Anna_dressed_herself}","1",3598,0.5,0.5
"10369","Non-Native 18","gp",5,-0.5,"!","{The_father_washed_himself}","1",2240,0.5,0.5
"10372","Non-Native 18","gp",18,0.5,"!","{The_father}","0",2262,0.5,0.5
"10382","Non-Native 18","gp",11,-0.5,"!","{The_friend}","1",1235,0.5,0.5
"10389","Non-Native 18","gp",4,0.5,"!","{The_two_children_hugged_their_friend}","0",2648,0.5,0.5
"10392","Non-Native 18","gp",13,-0.5,"!","{The_girl_calmed_herself_down}","1",3059,0.5,0.5
"10404","Non-Native 18","gp",7,-0.5,"!","{The_lady}","1",2371,0.5,0.5
"10408","Non-Native 18","gp",8,0.5,"!","{Mary_dressed_the_boy}","0",2145,0.5,0.5
"10425","Non-Native 18","gp",1,-0.5,"!","{The_lawyer_calmed_himself_down}","1",2124,0.5,0.5
"10428","Non-Native 18","gp",2,0.5,"!","{The_baby}","1",2468,0.5,0.5
"10431","Non-Native 18","gp",10,0.5,"!","{The_General}","1",1207,0.5,0.5
"10456","Non-Native 19","gp",14,-0.5,"!","{The_nurse}","1",3707,0.5,0.5
"10467","Non-Native 19","gp",4,-0.5,"!","{The_two_children_hugged_each_other}","1",7082,0.5,0.5
"10475","Non-Native 19","gp",19,0.5,"!","{The_coach_calmed_the_basketball_player_down}","0",7781,0.5,0.5
"10478","Non-Native 19","gp",1,0.5,"!","{The_man}","1",3632,0.5,0.5
"10485","Non-Native 19","gp",21,0.5,"!","{The_child}","1",1513,0.5,0.5
"10497","Non-Native 19","gp",12,-0.5,"!","{The_nurse_washed_the_baby}","0",3319,0.5,0.5
"10502","Non-Native 19","gp",17,0.5,"!","{The_terrorist}","1",3270,0.5,0.5
"10506","Non-Native 19","gp",24,-0.5,"!","{The_two_actresses_met_each_other}","1",5509,0.5,0.5
"10512","Non-Native 19","gp",5,0.5,"!","{The_boy}","1",1845,0.5,0.5
"10523","Non-Native 19","gp",10,-0.5,"!","{The_General}","1",2414,0.5,0.5
"10531","Non-Native 19","gp",6,-0.5,"!","{The_neighbour}","1",1791,0.5,0.5
"10534","Non-Native 19","gp",9,0.5,"!","{The_singer}","1",2626,0.5,0.5
"10544","Non-Native 19","gp",3,0.5,"!","{The_two_journalists_met_each_other}","1",7099,0.5,0.5
"10550","Non-Native 19","gp",11,0.5,"!","{The_lady_woke_herself_up}","1",5071,0.5,0.5
"10558","Non-Native 19","gp",16,-0.5,"!","{The_researcher_woke_himself_up}","1",5628,0.5,0.5
"10561","Non-Native 19","gp",8,-0.5,"!","{Mary_dressed_herself}","1",4444,0.5,0.5
"10565","Non-Native 19","gp",7,0.5,"!","{The_man_woke_himself_up}","1",4687,0.5,0.5
"10576","Non-Native 19","gp",20,-0.5,"!","{The_two_friends_met_the_man}","0",5512,0.5,0.5
"10582","Non-Native 19","gp",18,-0.5,"!","{The_baby}","1",1544,0.5,0.5
"10593","Non-Native 19","gp",23,0.5,"!","{The_mother_washed_the_child}","0",3876,0.5,0.5
"10596","Non-Native 19","gp",13,0.5,"!","{The_boy}","1",3460,0.5,0.5
"10599","Non-Native 19","gp",2,-0.5,"!","{The_baby}","1",1695,0.5,0.5
"10606","Non-Native 19","gp",22,-0.5,"!","{The_coach}","1",1653,0.5,0.5
"10616","Non-Native 19","gp",15,0.5,"!","{The_aunt_dressed_the_boy}","0",4442,0.5,0.5
"10635","Non-Native 20","gp",13,-0.5,"!","{The_boy}","1",1900,0.5,0.5
"10641","Non-Native 20","gp",11,-0.5,"!","{The_lady_woke_herself_up}","1",4455,0.5,0.5
"10652","Non-Native 20","gp",5,-0.5,"!","{The_boy}","1",3538,0.5,0.5
"10655","Non-Native 20","gp",22,0.5,"!","{The_two_footballers_fought_the_coach}","0",3844,0.5,0.5
"10663","Non-Native 20","gp",8,0.5,"!","{Mary}","0",3291,0.5,0.5
"10678","Non-Native 20","gp",10,0.5,"!","{The_two_soldiers_fought_each_other}","1",5486,0.5,0.5
"10685","Non-Native 20","gp",4,0.5,"!","{The_friend}","1",3668,0.5,0.5
"10692","Non-Native 20","gp",20,0.5,"!","{The_man}","1",971,0.5,0.5
"10699","Non-Native 20","gp",9,-0.5,"!","{The_singer}","1",1675,0.5,0.5
"10707","Non-Native 20","gp",23,-0.5,"!","{The_mother_washed_herself}","1",4507,0.5,0.5
"10716","Non-Native 20","gp",12,0.5,"!","{The_baby}","1",2883,0.5,0.5
"10723","Non-Native 20","gp",24,0.5,"!","{The_director}","1",1706,0.5,0.5
"10727","Non-Native 20","gp",3,-0.5,"!","{The_two_journalists_met_each_other}","1",9117,0.5,0.5
"10731","Non-Native 20","gp",7,-0.5,"!","{The_man_woke_himself_up}","1",4077,0.5,0.5
"10736","Non-Native 20","gp",21,-0.5,"!","{The_child}","1",3776,0.5,0.5
"10747","Non-Native 20","gp",17,-0.5,"!","{The_terrorist}","1",1085,0.5,0.5
"10754","Non-Native 20","gp",18,0.5,"!","{The_father_washed_himself}","1",2775,0.5,0.5
"10760","Non-Native 20","gp",6,0.5,"!","{The_two_kids_fought_each_other}","1",3969,0.5,0.5
"10767","Non-Native 20","gp",16,0.5,"!","{The_assistant}","1",2114,0.5,0.5
"10777","Non-Native 20","gp",2,0.5,"!","{The_mother_dressed_herself}","1",2431,0.5,0.5
"10781","Non-Native 20","gp",14,0.5,"!","{The_doctor_woke_himself_up}","1",2264,0.5,0.5
"10789","Non-Native 20","gp",1,-0.5,"!","{The_man}","1",1324,0.5,0.5
"10796","Non-Native 20","gp",15,-0.5,"!","{The_aunt_dressed_herself}","1",1537,0.5,0.5
"10799","Non-Native 20","gp",19,-0.5,"!","{The_coach_calmed_himself_down}","1",3042,0.5,0.5
"10818","Non-Native 21","gp",9,0.5,"!","{The_pianist_calmed_the_singer_down}","0",2213,0.5,0.5
"10825","Non-Native 21","gp",18,-0.5,"!","{The_father_washed_himself}","1",4963,0.5,0.5
"10832","Non-Native 21","gp",20,-0.5,"!","{The_man}","1",1262,0.5,0.5
"10835","Non-Native 21","gp",13,0.5,"!","{The_girl_calmed_herself_down}","1",2516,0.5,0.5
"10841","Non-Native 21","gp",8,-0.5,"!","{The_boy}","1",1554,0.5,0.5
"10848","Non-Native 21","gp",24,-0.5,"!","{The_director}","1",961,0.5,0.5
"10855","Non-Native 21","gp",2,-0.5,"!","{The_mother_dressed_herself}","1",2223,0.5,0.5
"10859","Non-Native 21","gp",21,0.5,"!","{Anna_dressed_herself}","1",1436,0.5,0.5
"10866","Non-Native 21","gp",19,0.5,"!","{The_basketball_player}","1",1525,0.5,0.5
"10887","Non-Native 21","gp",1,0.5,"!","{The_lawyer_calmed_himself_down}","1",3111,0.5,0.5
"10890","Non-Native 21","gp",16,-0.5,"!","{The_assistant}","1",1018,0.5,0.5
"10914","Non-Native 21","gp",22,-0.5,"!","{The_two_footballers_fought_each_other}","1",2540,0.5,0.5
"10922","Non-Native 21","gp",10,-0.5,"!","{The_two_soldiers_fought_each_other}","1",2148,0.5,0.5
"10926","Non-Native 21","gp",15,0.5,"!","{The_boy}","1",1252,0.5,0.5
"10933","Non-Native 21","gp",4,-0.5,"!","{The_friend}","1",958,0.5,0.5
"10937","Non-Native 21","gp",3,0.5,"!","{The_president}","1",1159,0.5,0.5
"10940","Non-Native 21","gp",12,-0.5,"!","{The_baby}","1",1264,0.5,0.5
"10947","Non-Native 21","gp",23,0.5,"!","{The_child}","1",1147,0.5,0.5
"10951","Non-Native 21","gp",11,0.5,"!","{The_friend}","1",1291,0.5,0.5
"10957","Non-Native 21","gp",6,-0.5,"!","{The_two_kids_fought_each_other}","1",1591,0.5,0.5
"10961","Non-Native 21","gp",5,0.5,"!","{The_father_washed_himself}","1",1283,0.5,0.5
"10964","Non-Native 21","gp",17,0.5,"!","{The_two_men_fought_each_other}","1",1680,0.5,0.5
"10968","Non-Native 21","gp",14,-0.5,"!","{The_doctor_woke_himself_up}","1",2242,0.5,0.5
"10975","Non-Native 21","gp",7,0.5,"!","{The_lady}","1",1351,0.5,0.5
"11002","Non-Native 22","gp",2,0.5,"!","{The_baby}","1",2881,0.5,0.5
"11022","Non-Native 22","gp",5,-0.5,"!","{The_father_washed_himself}","1",4056,0.5,0.5
"11026","Non-Native 22","gp",3,-0.5,"!","{The_president}","1",2066,0.5,0.5
"11040","Non-Native 22","gp",8,0.5,"!","{Mary_dressed_the_boy}","0",2205,0.5,0.5
"11052","Non-Native 22","gp",9,-0.5,"!","{The_pianist_calmed_himself_down}","1",3620,0.5,0.5
"11059","Non-Native 22","gp",22,0.5,"!","{The_coach}","1",2729,0.5,0.5
"11067","Non-Native 22","gp",24,0.5,"!","{The_two_actresses_met_the_director}","0",4198,0.5,0.5
"11070","Non-Native 22","gp",12,0.5,"!","{The_nurse_washed_the_baby}","0",2640,0.5,0.5
"11075","Non-Native 22","gp",17,-0.5,"!","{The_two_men_fought_each_other}","1",2550,0.5,0.5
"11082","Non-Native 22","gp",1,-0.5,"!","{The_lawyer_calmed_himself_down}","1",3290,0.5,0.5
"11089","Non-Native 22","gp",14,0.5,"!","{The_nurse}","1",2830,0.5,0.5
"11093","Non-Native 22","gp",19,-0.5,"!","{The_basketball_player}","1",2415,0.5,0.5
"11099","Non-Native 22","gp",10,0.5,"!","{The_General}","1",2173,0.5,0.5
"11102","Non-Native 22","gp",7,-0.5,"!","{The_man}","0",2361,0.5,0.5
"11105","Non-Native 22","gp",23,-0.5,"!","{The_child}","1",1921,0.5,0.5
"11109","Non-Native 22","gp",15,-0.5,"!","{The_boy}","1",1936,0.5,0.5
"11112","Non-Native 22","gp",21,-0.5,"!","{Anna_dressed_herself}","1",3940,0.5,0.5
"11120","Non-Native 22","gp",16,0.5,"!","{The_researcher_woke_himself_up}","1",3673,0.5,0.5
"11130","Non-Native 22","gp",6,0.5,"!","{The_neighbour}","1",1732,0.5,0.5
"11134","Non-Native 22","gp",11,-0.5,"!","{The_friend}","1",5075,0.5,0.5
"11141","Non-Native 22","gp",18,0.5,"!","{The_baby}","1",3326,0.5,0.5
"11145","Non-Native 22","gp",13,-0.5,"!","{The_girl_calmed_herself_down}","1",3155,0.5,0.5
"11156","Non-Native 22","gp",20,0.5,"!","{The_two_friends_met_each_other}","1",7170,0.5,0.5
"11159","Non-Native 22","gp",4,0.5,"!","{The_two_children_hugged_each_other}","1",4607,0.5,0.5
